,id,start_date,num_samples,end_date,days_to_complete,library_type,library_category
963,2093,11/17/2016,32,3/22/2017,126.0,TruSeq RNA stranded,RNA Seq
964,2094,7/21/2016,15,2/17/2017,212.04166669999998,TruSeq RNA stranded,RNA Seq
965,2095,12/9/2016,2,3/2/2018,449.0,TruSeq DNA Nano,DNA Seq
966,2096,12/9/2016,1,3/28/2017,109.95833329999999,TruSeq DNA Nano,DNA Seq
967,2097,1/9/2017,96,1/25/2017,17.0,SmartSeq2-Picelli,Single cell RNA Seq
968,2098,1/16/2017,8,1/31/2017,16.0,Ready Made Library-Homemade kit,Sequencing only
969,2099,9/14/2016,24,2/11/2017,151.04166669999998,TruSeq RNA stranded,RNA Seq
970,2100,1/18/2017,19,3/22/2017,64.0,TruSeq RNA stranded,RNA Seq
971,2101,7/14/2016,36,5/12/2017,303.0,TruSeq RNA stranded,RNA Seq
972,2102,1/18/2017,6,2/9/2017,23.0,TruSeq DNA Nano,DNA Seq
973,2103,12/20/2016,4,1/31/2017,43.0,Ready Made library,Others
974,2104,1/11/2017,2,1/30/2017,20.0,Ready Made library,Others
975,2105,10/18/2016,13,2/9/2017,115.04166670000001,TruSeq DNA Nano,DNA Seq
976,2106,1/11/2017,17,3/22/2017,71.0,,Others
977,2107,12/21/2016,16,2/17/2017,59.0,TruSeq RNA stranded,RNA Seq
978,2108,1/16/2017,24,3/22/2017,66.0,TruSeq RNA stranded,RNA Seq
979,2109,1/23/2017,2,3/22/2017,59.0,TruSeq RNA stranded,RNA Seq
980,2110,11/25/2016,4,3/28/2017,123.95833329999999,TruSeq DNA Nano,DNA Seq
981,2111,12/12/2016,9,1/31/2017,51.0,Ready Made Library,Others
982,2112,12/12/2016,9,1/31/2017,51.0,Ready Made Library,Others
983,2113,7/21/2016,15,3/22/2017,245.04166669999998,TruSeq RNA stranded,RNA Seq
984,2114,1/19/2017,8,1/31/2017,13.0,Ready Made Fragment Library,Sequencing only
985,2115,1/19/2017,3,2/8/2017,21.0,Ready Made Fragment Library,Sequencing only
986,2117,1/23/2017,24,5/12/2017,109.95833329999999,TruSeq RNA stranded,RNA Seq
987,2118,1/26/2017,6,2/25/2017,31.0,Ready Made library,Others
988,2120,12/5/2016,13,2/17/2017,75.0,TruSeq RNA stranded,RNA Seq
989,2121,7/14/2016,36,5/12/2017,303.0,TruSeq RNA stranded,RNA Seq
990,2122,1/31/2017,2,1/31/2017,1.0,Ready Made Library-Homemade kit,Sequencing only
991,2123,1/31/2017,2,1/31/2017,1.0,Ready Made Library-Homemade kit,Sequencing only
992,2128,1/31/2017,12,3/2/2017,31.0,TruSeq RNA stranded,RNA Seq
993,2129,2/1/2017,12,2/17/2017,17.0,,Others
994,2136,1/30/2017,36,2/23/2017,25.0,Ready made Library Bisulfide Treatment,Sequencing only
995,2137,12/20/2016,12,2/17/2017,60.0,SmartSeq2-Picelli,Single cell RNA Seq
996,2138,1/10/2017,20,2/17/2017,39.0,SmartSeq2-Picelli,Single cell RNA Seq
997,2139,2/7/2017,2,3/22/2017,44.0,,Others
998,2140,2/7/2017,8,2/9/2017,3.0,Lexogen_mRNA_stranded,RNA Seq
999,2141,2/6/2017,9,3/22/2017,45.0,Nugen Ultra Low Input,DNA Seq
1000,2142,2/8/2017,7,2/18/2017,11.0,Ready made Library Bisulfide Treatment,Sequencing only
1001,2144,1/31/2017,7,2/10/2017,11.0,NEB Next Ultra DNA,DNA Seq
1002,2145,2/8/2017,6,3/22/2017,43.0,TruSeq RNA stranded,RNA Seq
1003,2146,2/8/2017,28,4/28/2017,79.95833333,TruSeq DNA Nano,DNA Seq
1004,2151,2/23/2016,15,3/6/2017,378.0,TruSeq RNA stranded,RNA Seq
1005,2154,2/13/2017,3,2/18/2017,6.0,Ready Made Library-Homemade kit,Sequencing only
1006,2155,2/16/2017,11,2/25/2017,10.0,Ready Made Library-Homemade kit,Sequencing only
1007,2156,2/15/2017,196,2/24/2017,10.0,Lexogen_mRNA_stranded,RNA Seq
1008,2157,2/8/2017,1,2/23/2017,16.0,Ready Made library,Others
1009,2158,2/16/2017,24,3/22/2017,35.0,TruSeq RNA stranded,RNA Seq
1010,2159,2/10/2017,48,2/23/2017,14.0,Ready Made library,Others
1011,2160,2/2/2017,4,4/28/2017,85.95833333,TruSeq DNA Nano,DNA Seq
1012,2164,2/22/2017,3,2/24/2017,3.0,10X Genomics Single Cell,Others
1013,2166,2/15/2017,1,5/12/2017,86.95833333,TruSeq RNA stranded,RNA Seq
1014,2167,2/23/2017,5,3/28/2017,33.95833333,ATAC,Others
1015,2168,11/30/2016,4,3/28/2017,118.95833329999999,TruSeq DNA Nano,DNA Seq
1016,2169,2/27/2017,11,3/4/2017,6.0,Ready Made Fragment Library,Sequencing only
1017,2170,1/30/2017,25,5/12/2017,102.95833329999999,TruSeq RNA stranded,RNA Seq
1018,2171,2/24/2017,14,3/2/2017,7.0,NEB Next Ultra DNA,DNA Seq
1019,2172,2/27/2017,1,3/28/2017,29.95833333,Ready made Library Bisulfide Treatment,Sequencing only
1020,2173,3/1/2017,184,3/22/2017,22.0,SmartSeq2-Picelli,Single cell RNA Seq
1021,2174,3/1/2017,47,3/22/2017,22.0,SmartSeq2-Picelli,Single cell RNA Seq
1022,2175,11/1/2016,3,3/22/2017,142.0,Nextera Mate Pair,DNA Seq
1023,2176,2/21/2017,10,3/28/2017,35.95833333,Ready Made Libraries,Others
1024,2177,3/2/2017,9,3/9/2017,8.0,User made NEB ChIP-seq,Unknown
1025,2178,2/28/2017,13,3/22/2017,23.0,TruSeq RNA stranded,RNA Seq
1026,2179,3/2/2017,34,4/17/2017,46.95833333,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1027,2182,3/1/2017,11,3/28/2017,27.95833333,Ready made Library Bisulfide Treatment,Sequencing only
1028,2183,3/6/2017,9,3/9/2017,4.0,User made NEB ChIP-seq,Unknown
1029,2186,3/3/2017,15,5/12/2017,70.95833333,TruSeq RNA stranded,RNA Seq
1030,2190,3/7/2017,7,3/28/2017,21.95833333,Ready Made library,Others
1031,2191,10/27/2016,192,8/8/2017,286.0,TruSeq DNA Nano,DNA Seq
1032,2194,3/6/2017,16,3/28/2017,22.95833333,TruSeq Small RNA,Others
1033,2196,12/5/2016,28,3/28/2017,113.95833329999999,Ready made Library Bisulfide Treatment,Sequencing only
1034,2200,3/2/2017,38,4/29/2017,58.95833333,,Others
1035,2201,2/26/2017,14,3/28/2017,30.95833333,Ready Made Fragment Library,Sequencing only
1036,2202,3/3/2017,38,5/13/2017,71.95833333,,Others
1037,2203,2/8/2017,12,5/15/2017,96.95833333,TruSeq DNA Nano,DNA Seq
1038,2204,10/27/2016,192,8/8/2017,286.0,TruSeq DNA Nano,DNA Seq
1039,2205,2/23/2017,19,4/24/2017,60.95833333,SmartSeq2-Picelli,Single cell RNA Seq
1040,2208,3/8/2017,5,3/13/2017,6.0,NEB Next Ultra DNA,DNA Seq
1041,2211,3/9/2017,2,3/13/2017,5.0,Ready Made Library-Homemade kit,Sequencing only
1042,2212,3/13/2017,2,3/17/2017,5.0,Ready Made Library-Homemade kit,Sequencing only
1043,2213,2/21/2017,1,3/13/2017,21.0,Ready Made library,Others
1044,2214,3/13/2017,9,3/14/2017,2.0,Lexogen_mRNA_stranded,RNA Seq
1045,2215,3/13/2017,10,3/24/2017,12.0,Ready made Library Bisulfide Treatment,Sequencing only
1046,2216,3/8/2017,30,5/19/2017,72.95833333,TruSeq RNA stranded,RNA Seq
1047,2217,11/17/2016,32,6/7/2017,202.95833330000002,TruSeq RNA stranded,RNA Seq
1048,2218,3/3/2017,42,5/19/2017,77.95833333,TruSeq RNA stranded,RNA Seq
1049,2220,3/15/2017,1,3/21/2017,7.0,Ready Made library,Others
1050,2221,3/7/2017,23,5/12/2017,66.95833333,SmartSeq2-Picelli,Single cell RNA Seq
1051,2222,11/25/2016,1,3/21/2017,117.0,Ready-made library ddRAD,Sequencing only
1052,2223,3/14/2017,5,7/2/2017,110.95833329999999,TruSeq RNA stranded,RNA Seq
1053,2224,3/9/2017,24,7/10/2017,123.95833329999999,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1054,2225,3/16/2017,1,6/7/2017,83.95833333,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1055,2226,3/21/2017,87,3/27/2017,6.958333333,NEB Next Ultra DNA,DNA Seq
1056,2227,3/21/2017,3,3/28/2017,7.958333333,TruSeq Small RNA,Others
1057,2228,3/13/2017,3,3/22/2017,10.0,NEB Next Ultra DNA,DNA Seq
1058,2229,2/25/2017,1,3/22/2017,26.0,NEB Next Ultra DNA,DNA Seq
1059,2230,3/21/2017,1,4/30/2017,40.95833333,TruSeq RNA stranded,RNA Seq
1060,2231,3/22/2017,2,5/19/2017,58.95833333,TruSeq DNA Nano,DNA Seq
1061,2232,3/3/2017,24,3/30/2017,27.95833333,Ready Made library,Others
1062,2233,3/23/2017,4,3/30/2017,7.958333333,TruSeq RNA stranded,RNA Seq
1063,2234,3/20/2017,1,5/14/2017,55.95833333,TruSeq DNA Nano,DNA Seq
1064,2235,3/20/2017,10,5/15/2017,56.95833333,TruSeq DNA Nano,DNA Seq
1065,2236,1/31/2017,48,5/12/2017,101.95833329999999,TruSeq RNA stranded,RNA Seq
1066,2237,3/16/2017,12,5/13/2017,58.95833333,TruSeq RNA stranded,RNA Seq
1067,2238,1/4/2017,16,4/28/2017,114.95833329999999,TruSeq RNA stranded,RNA Seq
1068,2240,12/20/2016,6,4/5/2017,106.95833329999999,TruSeq RNA stranded,RNA Seq
1069,2241,3/28/2017,1,3/28/2017,1.0,TruSeq Small RNA,Others
1070,2242,1/30/2017,25,5/12/2017,102.95833329999999,TruSeq RNA stranded,RNA Seq
1071,2243,3/20/2017,12,4/24/2017,35.95833333,,Others
1072,2245,3/30/2017,4,5/18/2017,50.0,TruSeq DNA,DNA Seq
1073,2246,3/30/2017,6,4/11/2017,13.0,,Others
1074,2248,3/30/2017,6,4/11/2017,13.0,TruSeq DNA Nano,DNA Seq
1075,2249,3/30/2017,6,4/11/2017,13.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1076,2250,3/16/2017,12,5/13/2017,58.95833333,,Others
1077,2251,2/28/2017,13,4/24/2017,55.95833333,TruSeq RNA stranded,RNA Seq
1078,2252,3/9/2017,42,5/19/2017,71.95833333,TruSeq RNA stranded,RNA Seq
1079,2253,3/27/2017,4,5/15/2017,50.0,TruSeq DNA Nano,DNA Seq
1080,2254,2/27/2017,19,4/11/2017,43.95833333,TruSeq DNA Nano,DNA Seq
1081,2255,11/17/2016,32,6/7/2017,202.95833330000002,TruSeq RNA stranded,RNA Seq
1082,2256,4/3/2017,6,5/14/2017,42.0,TruSeq DNA Nano,DNA Seq
1083,2257,3/24/2017,24,4/24/2017,31.95833333,SmartSeq2-Picelli,Single cell RNA Seq
1084,2258,4/3/2017,8,6/7/2017,66.0,TruSeq RNA stranded,RNA Seq
1085,2259,4/4/2017,5,4/17/2017,14.0,Ready Made Fragment Library,Sequencing only
1086,2262,4/4/2017,9,4/5/2017,2.0,NEB Next Ultra DNA,DNA Seq
1087,2263,4/4/2017,96,4/11/2017,8.0,Nextera XT,DNA Seq
1088,2264,4/4/2017,46,4/12/2017,9.0,Nextera XT,DNA Seq
1089,2266,3/29/2017,6,4/6/2017,9.0,NEB Next Ultra DNA,DNA Seq
1090,2267,4/6/2017,2,6/27/2017,83.0,,Others
1091,2268,4/6/2017,12,5/19/2017,44.0,TruSeq RNA stranded,RNA Seq
1092,2272,4/6/2017,18,4/21/2017,16.0,NEB Next Ultra DNA,DNA Seq
1093,2273,4/4/2017,14,6/7/2017,65.0,,Others
1094,2274,4/7/2017,4,4/17/2017,11.0,ATAC,Others
1095,2275,4/4/2017,2,4/17/2017,14.0,PAR-CLIP like,Sequencing only
1096,2276,3/30/2017,27,6/9/2017,72.0,TruSeq RNA stranded,RNA Seq
1097,2277,4/6/2017,28,6/16/2017,72.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1098,2278,4/6/2017,28,6/7/2017,63.0,TruSeq RNA stranded,RNA Seq
1099,2279,4/7/2017,12,4/10/2017,4.0,Lexogen_mRNA_stranded,RNA Seq
1100,2281,3/31/2017,80,6/26/2017,88.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1101,2284,4/5/2017,2,4/28/2017,24.0,HiC,Others
1102,2285,4/10/2017,4,4/16/2017,7.0,Ready Made Library-Homemade kit,Sequencing only
1103,2286,4/4/2017,4,5/15/2017,42.0,Ready made Library Bisulfide Treatment,Sequencing only
1104,2289,4/10/2017,87,5/19/2017,40.0,Nextera XT,DNA Seq
1105,2290,3/19/2017,2,5/15/2017,57.95833333,Ready-made library ddRAD,Sequencing only
1106,2292,4/12/2017,24,5/26/2017,45.0,TruSeq RNA stranded,RNA Seq
1107,2293,4/3/2017,17,6/9/2017,68.0,,Others
1108,2295,3/14/2017,39,4/23/2017,40.95833333,TruSeq RNA stranded,RNA Seq
1109,2296,4/5/2017,78,5/1/2017,27.0,Ready-made library ddRAD,Sequencing only
1110,2297,4/19/2017,9,4/28/2017,10.0,SmartSeq2-Picelli,Single cell RNA Seq
1111,2298,4/19/2017,4,5/25/2017,37.0,Nugen Ultra Low Input,DNA Seq
1112,2299,4/12/2017,20,5/26/2017,45.0,TruSeq DNA Nano,DNA Seq
1113,2300,5/18/2017,10,7/2/2017,46.0,,Others
1114,2303,4/19/2017,119,5/25/2017,37.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1115,2305,4/19/2017,2,5/14/2017,26.0,10x Genomics,Others
1116,2307,7/21/2016,15,6/18/2017,333.0,TruSeq RNA stranded,RNA Seq
1117,2308,7/21/2016,15,6/18/2017,333.0,TruSeq RNA stranded,RNA Seq
1118,2309,4/18/2017,30,6/10/2017,54.0,NuGEN Ovation SoLo RNA-Seq - needs 16Cycles IndexRead1,Low input RNA Seq 
1119,2310,3/16/2017,12,5/13/2017,58.95833333,,Others
1120,2311,4/19/2017,192,5/14/2017,26.0,Nextera XT,DNA Seq
1121,2313,11/7/2016,2,5/14/2017,188.95833330000002,10x Genomics,Others
1122,2318,3/7/2017,8,6/18/2017,103.95833329999999,,Others
1123,2319,3/27/2017,36,5/26/2017,61.0,Ready Made Fragment Library,Sequencing only
1124,2321,3/27/2017,6,5/26/2017,61.0,Ready Made Fragment Library,Sequencing only
1125,2323,4/26/2017,12,6/18/2017,54.0,TruSeq RNA stranded,RNA Seq
1126,2324,4/27/2017,12,6/14/2017,49.0,TruSeq Small RNA,Others
1127,2325,4/27/2017,2,7/12/2017,77.0,TruSeq DNA Nano,DNA Seq
1128,2326,4/27/2017,49,5/4/2017,8.0,Ready Made Library-Homemade kit,Sequencing only
1129,2327,4/27/2017,2,6/27/2017,62.0,TruSeq RNA stranded,RNA Seq
1130,2328,5/2/2017,12,5/10/2017,9.0,User made NEB ChIP-seq,Unknown
1131,2329,3/22/2016,26,6/7/2017,442.95833330000005,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1132,2330,5/3/2016,20,6/7/2017,401.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1133,2331,5/2/2017,36,6/18/2017,48.0,TruSeq RNA stranded,RNA Seq
1134,2332,3/24/2017,2,6/27/2017,95.95833333,TruSeq RNA stranded,RNA Seq
1135,2333,3/24/2017,10,5/26/2017,63.95833333,Agilent Sure Select Human All Exon v6,Exome Seq
1136,2334,3/24/2017,10,5/26/2017,63.95833333,Agilent Sure Select Human All Exon v6,Exome Seq
1137,2335,5/9/2017,8,5/12/2017,4.0,NEB Next Ultra DNA,DNA Seq
1138,2337,5/9/2017,8,5/11/2017,3.0,Lexogen_mRNA_stranded,RNA Seq
1139,2339,5/9/2017,90,5/9/2017,1.0,Ready Made library,Others
1140,2340,5/10/2017,1,7/12/2017,64.0,TruSeq DNA Nano,DNA Seq
1141,2341,5/10/2017,25,6/15/2017,37.0,NuGEN Ovation Mouse RNA-seq System 1-16,Others
1142,2342,5/8/2017,12,6/18/2017,42.0,TruSeq RNA stranded,RNA Seq
1143,2346,3/14/2017,864,6/27/2017,105.95833329999999,Nextera XT,DNA Seq
1144,2348,4/24/2017,8,5/29/2017,36.0,TruSeq Small RNA,Others
1145,2352,5/12/2017,2,5/29/2017,18.0,Ovation Rapid Library Systems,Others
1146,2353,4/28/2017,2,6/27/2017,61.0,TruSeq DNA Nano,DNA Seq
1147,2354,5/10/2017,6,6/27/2017,49.0,TruSeq DNA Nano,DNA Seq
1148,2356,5/14/2017,32,10/25/2017,165.0,TruSeq Small RNA,Others
1149,2357,5/10/2017,3,5/26/2017,17.0,ATAC,Others
1150,2359,5/15/2017,50,6/13/2017,30.0,TruSeq Small RNA,Others
1151,2361,1/18/2017,16,7/16/2017,179.95833330000002,,Others
1152,2362,4/26/2017,6,7/2/2017,68.0,,Others
1153,2363,5/18/2017,48,6/4/2017,18.0,,Others
1154,2364,5/19/2017,10,5/31/2017,13.0,TruSeq Small RNA,Others
1155,2365,5/19/2017,10,6/18/2017,31.0,TruSeq RNA stranded,RNA Seq
1156,2366,5/19/2017,11,7/23/2017,66.0,User made NEB ChIP-seq,Unknown
1157,2367,5/19/2017,6,7/10/2017,53.0,TruSeq RNA stranded,RNA Seq
1158,2368,5/23/2017,27,7/2/2017,41.0,Nugen Ultra Low Input,DNA Seq
1159,2371,5/23/2017,15,7/2/2017,41.0,TruSeq RNA stranded,RNA Seq
1160,2373,5/24/2017,4,5/25/2017,2.0,NEB Next Ultra DNA,DNA Seq
1161,2374,5/9/2017,16,7/2/2017,55.0,TruSeq RNA stranded,RNA Seq
1162,2375,5/24/2017,8,9/21/2017,121.0,TruSeq DNA Nano,DNA Seq
1163,2377,5/29/2017,9,6/11/2017,14.0,Ready made Library Bisulfide Treatment,Sequencing only
1164,2379,5/29/2017,48,6/13/2017,16.0,None,Unknown
1165,2381,6/1/2017,20,9/14/2017,106.0,Clontech SMARTer Stranded total RNA - Low Input Mammalian,Low input RNA Seq 
1166,2382,5/17/2017,4,6/27/2017,42.0,Nextera XT,DNA Seq
1167,2384,4/27/2017,8,8/8/2017,104.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1168,2387,6/6/2017,35,7/21/2017,46.0,TruSeq RNA stranded,RNA Seq
1169,2389,6/7/2017,4,7/2/2017,26.0,TruSeq DNA Nano,DNA Seq
1170,2392,5/30/2017,5,7/23/2017,55.0,TruSeq RNA stranded,RNA Seq
1171,2393,6/8/2017,16,7/12/2017,35.0,Ready Made Fragment Library,Sequencing only
1172,2394,5/30/2017,96,7/19/2017,51.0,Lexogen QuantSeq 3\ mRNA-Seq,Others
1173,2395,6/8/2017,6,8/16/2017,70.0,TruSeq DNA Nano,DNA Seq
1174,2398,6/12/2017,10,8/11/2017,61.0,Nugen Ultra Low Input,DNA Seq
1175,2399,6/13/2017,5,6/26/2017,14.0,User made NEB ChIP-seq,Unknown
1176,2400,6/13/2017,14,8/6/2017,55.0,TruSeq RNA stranded,RNA Seq
1177,2402,4/13/2017,6,7/2/2017,81.0,TruSeq RNA stranded,RNA Seq
1178,2404,5/2/2017,36,6/18/2017,48.0,TruSeq RNA stranded,RNA Seq
1179,2408,6/11/2017,15,7/3/2017,23.0,NuGEN Ovation SoLo RNA-Seq - needs 16Cycles IndexRead1,Low input RNA Seq 
1180,2409,6/14/2017,19,8/25/2017,73.0,TruSeq RNA stranded,RNA Seq
1181,2410,4/26/2017,20,11/12/2017,201.04166669999998,Nextera XT,DNA Seq
1182,2411,6/15/2017,20,11/12/2017,151.04166669999998,Nextera XT,DNA Seq
1183,2412,6/12/2017,14,8/6/2017,56.0,TruSeq RNA stranded,RNA Seq
1184,2414,7/3/2017,38,8/25/2017,54.0,,Others
1185,2415,6/19/2017,96,7/10/2017,22.0,TruSeq DNA Nano,DNA Seq
1186,2417,6/22/2017,40,8/6/2017,46.0,TruSeq RNA stranded,RNA Seq
1187,2420,6/22/2017,6,7/3/2017,12.0,ATAC,Others
1188,2422,6/7/2017,40,11/13/2017,160.04166669999998,TruSeq RNA stranded,RNA Seq
1189,2423,6/7/2017,39,10/31/2017,147.04166669999998,TruSeq RNA stranded,RNA Seq
1190,2424,6/26/2017,64,7/4/2017,9.0,Nextera XT,DNA Seq
1191,2426,6/26/2017,3,9/1/2017,68.0,TruSeq DNA Nano,DNA Seq
1192,2427,6/27/2017,12,7/19/2017,23.0,TruSeq Small RNA,Others
1193,2428,6/27/2017,24,7/21/2017,25.0,TruSeq RNA stranded,RNA Seq
1194,2429,6/27/2017,30,7/10/2017,14.0,Clontech SMART-Seq v4 Ultra Low Input RNA kit,Low input RNA Seq 
1195,2430,6/27/2017,10,6/29/2017,3.0,Lexogen_mRNA_stranded,RNA Seq
1196,2431,6/28/2017,5,7/12/2017,15.0,Ready Made Fragment Library,Sequencing only
1197,2432,6/28/2017,5,7/3/2017,6.0,NEB Next Ultra DNA,DNA Seq
1198,2435,11/30/2016,1,7/10/2017,222.95833330000002,TruSeq DNA Nano,DNA Seq
1199,2436,6/28/2017,4,8/8/2017,42.0,TruSeq DNA Nano,DNA Seq
1200,2437,4/19/2017,1,7/12/2017,85.0,TruSeq DNA Nano,DNA Seq
1201,2438,6/30/2017,16,7/3/2017,4.0,NEB Next Ultra DNA,DNA Seq
1202,2440,10/5/2016,57,7/21/2017,290.0,TruSeq RNA stranded,RNA Seq
1203,2442,6/30/2017,18,6/7/2018,343.0,10X Genomics Single Cell,Others
1204,2447,7/4/2017,5,7/23/2017,20.0,Ready Made Library,Others
1205,2448,7/4/2017,7,7/6/2017,3.0,NEB Next Ultra DNA,DNA Seq
1206,2449,7/4/2017,18,9/25/2017,84.0,SmartSeq2-Picelli,Single cell RNA Seq
1207,2452,6/1/2017,8,7/20/2017,50.0,TruSeq Small RNA,Others
1208,2453,7/7/2017,11,7/23/2017,17.0,Ready Made Library-Homemade kit,Sequencing only
1209,2454,7/7/2017,1,8/8/2017,33.0,TruSeq DNA Nano,DNA Seq
1210,2455,7/7/2017,12,9/9/2017,65.0,,Others
1211,2458,7/10/2017,45,9/25/2017,78.0,TruSeq DNA Nano,DNA Seq
1212,2459,7/10/2017,7,8/25/2017,47.0,SmartSeq2-Picelli,Single cell RNA Seq
1213,2460,7/10/2017,12,8/8/2017,30.0,Nimblegen SeqCap Library user made,Unknown
1214,2461,7/11/2017,19,8/6/2017,27.0,TruSeq RNA stranded,RNA Seq
1215,2463,7/13/2017,25,9/3/2017,53.0,SmartSeq2-Picelli,Single cell RNA Seq
1216,2464,7/13/2017,13,7/23/2017,11.0,Ready Made Library-Homemade kit,Sequencing only
1217,2466,7/7/2017,4,8/1/2017,26.0,TruSeq DNA Nano,DNA Seq
1218,2470,4/7/2017,10,11/21/2017,229.04166669999998,Lexogen_mRNA_stranded,RNA Seq
1219,2474,11/24/2016,4,8/30/2017,279.9583333,Ready made Library Bisulfide Treatment,Sequencing only
1220,2475,7/21/2017,3,8/8/2017,19.0,TruSeq DNA Nano,DNA Seq
1221,2476,7/21/2017,6,11/18/2017,121.04166670000001,,Others
1222,2477,7/21/2017,9,8/25/2017,36.0,TruSeq RNA stranded,RNA Seq
1223,2479,7/17/2017,18,9/3/2017,49.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
1224,2480,7/23/2017,36,7/25/2017,3.0,Lexogen_mRNA_stranded,RNA Seq
1225,2481,7/21/2017,200,10/16/2017,88.0,TruSeq RNA stranded,RNA Seq
1226,2482,7/21/2017,40,9/1/2017,43.0,TruSeq DNA Nano,DNA Seq
1227,2484,7/19/2017,1,8/10/2017,23.0,Ready Made library,Others
1228,2485,7/26/2017,19,8/8/2017,14.0,,Others
1229,2487,7/26/2017,36,7/27/2017,2.0,Lexogen_mRNA_stranded,RNA Seq
1230,2488,7/26/2017,24,9/29/2017,66.0,,Others
1231,2492,8/2/2017,36,8/3/2017,2.0,Lexogen_mRNA_stranded,RNA Seq
1232,2493,8/3/2017,350,8/16/2017,14.0,TruSeq DNA Nano,DNA Seq
1233,2494,8/3/2017,26,9/29/2017,58.0,TruSeq DNA Nano,DNA Seq
1234,2496,7/10/2017,46,9/25/2017,78.0,TruSeq DNA,DNA Seq
1235,2498,8/3/2017,15,8/25/2017,23.0,TruSeq RNA stranded,RNA Seq
1236,2499,8/3/2017,36,8/4/2017,2.0,Lexogen_mRNA_stranded,RNA Seq
1237,2500,7/17/2017,8,4/3/2018,261.0,TruSeq DNA Nano,DNA Seq
1238,2501,8/2/2017,2,8/21/2017,20.0,Ready Made Library-Homemade kit,Sequencing only
1239,2503,8/3/2017,350,8/16/2017,14.0,TruSeq DNA Nano,DNA Seq
1240,2504,8/8/2017,19,9/29/2017,53.0,TruSeq RNA stranded,RNA Seq
1241,2506,8/7/2017,13,10/3/2017,58.0,TruSeq RNA stranded,RNA Seq
1242,2507,8/8/2017,13,9/25/2017,49.0,TruSeq RNA stranded,RNA Seq
1243,2508,8/2/2017,20,8/17/2017,16.0,NEB Next Ultra DNA,DNA Seq
1244,2509,8/3/2017,3,9/25/2017,54.0,SmartSeq2-Picelli,Single cell RNA Seq
1245,2510,8/9/2017,4,8/11/2017,3.0,Ready Made library,Others
1246,2511,8/8/2017,13,11/4/2017,89.04166667,TruSeq RNA stranded,RNA Seq
1247,2513,8/11/2017,2,9/1/2017,22.0,TruSeq DNA Nano,DNA Seq
1248,2514,8/10/2017,2,9/1/2017,23.0,Ready Made library,Others
1249,2515,8/11/2017,9,9/25/2017,46.0,TruSeq RNA stranded,RNA Seq
1250,2517,8/3/2017,350,9/10/2017,39.0,TruSeq DNA Nano,DNA Seq
1251,2518,8/3/2017,350,9/10/2017,39.0,TruSeq DNA Nano,DNA Seq
1252,2519,8/14/2017,9,9/29/2017,47.0,TruSeq RNA stranded,RNA Seq
1253,2520,8/16/2017,2,9/10/2017,26.0,TruSeq DNA Nano,DNA Seq
1254,2523,8/8/2017,10,9/25/2017,49.0,TruSeq RNA stranded,RNA Seq
1255,2525,8/17/2017,4,9/1/2017,16.0,TruSeq RNA stranded,RNA Seq
1256,2527,8/17/2017,4,9/1/2017,16.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
1257,2529,8/17/2017,4,9/1/2017,16.0,,Others
1258,2530,7/2/2017,65,10/8/2017,99.0,Nextera XT,DNA Seq
1259,2533,8/18/2017,112,9/3/2017,17.0,TruSeq RNA stranded,RNA Seq
1260,2536,3/8/2017,30,9/2/2017,178.95833330000002,TruSeq RNA stranded,RNA Seq
1261,2544,8/24/2017,25,10/8/2017,46.0,TruSeq RNA stranded,RNA Seq
1262,2546,7/20/2017,5,9/29/2017,72.0,TruSeq DNA Nano,DNA Seq
1263,2552,8/25/2017,14,9/2/2017,9.0,ATAC,Others
1264,2553,8/22/2017,1,12/25/2017,126.04166670000001,Smart-seq2 Nextera XT single cell (obsolete),Single cell RNA Seq
1265,2554,8/24/2017,9,5/31/2018,281.0,TruSeq DNA Nano,DNA Seq
1266,2555,8/21/2017,16,9/25/2017,36.0,Ready Made Library,Others
1267,2556,8/24/2017,16,11/13/2017,82.04166667,TruSeq RNA stranded,RNA Seq
1268,2557,8/24/2017,8,12/11/2017,110.04166670000001,TruSeq RNA stranded,RNA Seq
1269,2558,8/23/2017,61,10/7/2017,46.0,Clontech SMART-Seq v4 Ultra Low Input RNA kit,Low input RNA Seq 
1270,2561,8/29/2017,31,11/13/2017,77.04166667,TruSeq RNA stranded,RNA Seq
