id,start_date,num_samples,end_date,days_to_complete,library_type
3692,10/30/2018,16,11/29/2018,31,Agilent Sure Select Human All Exon v6+UTR
3701,11/2/2018,4,11/14/2018,13,Agilent Sure Select Human All Exon v6+UTR
3703,10/22/2018,31,12/15/2018,55.04166667,TruSeq RNA stranded
3706,11/11/2018,72,11/26/2018,16,Ready Made library
3707,10/22/2018,18,11/29/2018,39.04166667,TruSeq RNA stranded
3708,11/13/2018,1,11/21/2018,9,10X Genomics Single Cell
3709,11/13/2018,11,11/16/2018,4,
3710,11/6/2018,1,12/4/2018,29,Nextera XT
3711,11/14/2018,37,12/25/2018,42,TruSeq RNA stranded
3712,10/23/2018,8,12/25/2018,64.04166667,HiC
3713,11/9/2018,6,11/25/2018,17,Ready Made Library-Homemade kit
3714,11/14/2018,49,11/16/2018,3,Ready Made Library-Homemade kit
3715,11/13/2018,2,1/14/2019,63,Smart-seq2 Nextera XT single cell
3717,11/12/2018,3,11/25/2018,14,Ready Made Fragment Library
3718,10/31/2016,98,4/26/2019,907.9583333,
3719,11/9/2018,6,11/21/2018,13,Ready Made library
3720,11/9/2018,6,11/21/2018,13,Ready Made library
3721,7/25/2018,2,11/27/2018,126.0416667,TruSeq DNA PCR-Free HT Kit
3722,11/13/2018,24,11/26/2018,14,Ready Made library
3723,11/16/2018,2,11/21/2018,6,10X Genomics Single Cell
3724,10/17/2018,23,12/17/2018,62.04166667,TruSeq DNA PCR-Free HT Kit
3725,11/19/2018,17,11/30/2018,12,Lexogen QuantSeq 3\ mRNA-Seq
3726,11/19/2018,20,11/30/2018,12,Lexogen QuantSeq 3\ mRNA-Seq
3727,10/23/2018,12,12/15/2018,54.04166667,TruSeq RNA stranded
3728,11/7/2018,23,11/29/2018,23,TruSeq RNA stranded
3729,11/19/2018,1,11/28/2018,10,10X Genomics Single Cell
3730,10/22/2018,31,12/15/2018,55.04166667,TruSeq RNA stranded
3731,11/19/2018,8,12/15/2018,27,SmartSeq2-Picelli
3732,11/19/2018,9,11/20/2018,2,Lexogen_mRNA_stranded
3733,11/15/2018,15,11/24/2018,10,ATAC
3735,11/15/2018,22,12/17/2018,33,TruSeq DNA Nano
3736,11/16/2018,1,11/26/2018,11,Ready Made library
3737,11/22/2018,3,11/28/2018,7,10X Genomics Single Cell
3738,11/21/2018,20,1/8/2019,49,
3739,11/21/2018,25,12/21/2018,31,TruSeq RNA stranded
3742,11/13/2018,22,11/23/2018,11,Ready Made Library-Homemade kit
3743,11/7/2018,20,12/15/2018,39,SmartSeq2-Picelli
3744,11/23/2018,7,12/21/2018,29,TruSeq RNA stranded
3745,10/31/2016,98,4/26/2019,907.9583333,TruSeq DNA
3746,11/2/2018,3,11/30/2018,29,Agilent Sure Select Human All Exon v6+UTR
3747,11/26/2018,6,12/3/2018,8,10X Genomics Single Cell
3748,11/23/2018,3,11/28/2018,6,10X Genomics Single Cell
3749,11/26/2018,7,1/26/2019,62,HiC
3750,11/21/2018,50,12/5/2018,15,Ready Made library
3751,11/26/2018,5,12/21/2018,26,TruSeq DNA Nano
3752,11/27/2018,1,12/18/2018,22,10X Genomics Single Cell
3754,11/16/2018,23,1/23/2019,69,TruSeq Nano / IDT Exome
3755,11/22/2018,8,11/29/2018,8,Lexogen_mRNA_stranded
3756,11/27/2018,2,12/3/2018,7,10X Genomics Single Cell
3757,11/27/2018,2,1/27/2019,62,Ready-made smallRNA libraries
3758,11/28/2018,2,12/3/2018,6,10X Genomics Single Cell
3760,11/28/2018,4,12/12/2018,15,SmartSeq2-Picelli
3761,11/28/2018,4,12/12/2018,15,
3762,11/25/2018,11,2/28/2019,96,TruSeq DNA Nano
3763,11/29/2018,5,1/26/2019,59,Agilent Sure Select Human All Exon v6+UTR
3765,11/29/2018,3,1/26/2019,59,TruSeq RNA stranded
3766,11/29/2018,2,1/18/2019,51,NEB Next Ultra DNA
3769,11/28/2018,8,12/25/2018,28,TruSeq RNA stranded
3770,11/19/2018,11,12/25/2018,37,TruSeq RNA stranded
3771,11/25/2018,19,1/26/2019,63,TruSeq RNA stranded
3772,11/29/2018,13,1/18/2019,51,TruSeq RNA stranded
3773,11/27/2018,2,12/7/2018,11,10X Genomics Single Cell
3774,11/27/2018,68,12/17/2018,21,Ready Made library
3775,12/3/2018,14,12/12/2018,10,User made NEB ChIP-seq
3776,10/31/2016,98,1/21/2019,813,TruSeq DNA Nano
3777,11/30/2018,16,1/19/2019,51,TruSeq RNA stranded
3778,11/27/2018,608,12/13/2018,17,Ready Made Fragment Library
3779,12/5/2018,10,12/6/2018,2,Ready Made library
3780,12/3/2018,50,12/17/2018,15,Ready Made library
3781,12/4/2018,1,1/27/2019,55,Smart-seq2 Nextera XT single cell
3784,11/28/2018,97,12/12/2018,15,SmartSeq2-Picelli
3785,12/5/2018,15,12/7/2018,3,10X Genomics Single Cell
3786,12/6/2018,3,1/14/2019,40,Ready Made Libraries
3787,12/6/2018,10,1/14/2019,40,NEBnext smRNA
3788,11/29/2018,12,1/18/2019,51,TruSeq RNA stranded
3789,11/29/2018,49,1/19/2019,52,TruSeq RNA stranded
3790,11/30/2018,3,1/14/2019,46,Smart-seq2 Nextera XT single cell
3791,12/6/2018,2,1/18/2019,44,TruSeq DNA Nano
3794,12/7/2018,17,1/14/2019,39,Ready Made Fragment Library
3795,12/5/2018,4,2/22/2019,80,Ready Made library
3796,10/31/2016,98,4/26/2019,907.9583333,TruSeq DNA Nano
3797,11/25/2018,10,1/11/2019,48,TruSeq DNA Nano
3798,11/29/2018,4,1/11/2019,44,TruSeq DNA Nano
3799,12/10/2018,3,12/18/2018,9,10X Genomics Single Cell
3800,12/10/2018,2,1/14/2019,36,10X Genomics Single Cell
3801,12/10/2018,3,12/21/2018,12,10X Genomics Single Cell
3802,12/11/2018,4,12/21/2018,11,10X Genomics Single Cell
3803,12/11/2018,1,12/12/2018,2,ATAC
3804,12/7/2018,82,12/21/2018,15,Ready Made Library-Homemade kit
3805,12/4/2018,7,1/29/2019,57,TruSeq RNA stranded
3806,12/3/2018,13,7/16/2019,225.9583333,TruSeq RNA stranded
3807,11/26/2018,1,1/14/2019,50,Smart-seq2 Nextera XT single cell
3808,12/12/2018,1,1/9/2019,29,Ready Made Libraries
3809,12/12/2018,1,1/14/2019,34,
3810,12/12/2018,2,2/15/2019,66,10X Genomics Single Cell
3811,12/10/2018,9,7/16/2019,218.9583333,TruSeq RNA stranded
3813,10/25/2018,6,12/15/2018,52.04166667,Nextera XT
3814,12/11/2018,11,1/25/2019,46,SmartSeq2-Nextera Flex
3815,12/12/2018,37,1/29/2019,49,TruSeq RNA stranded
3816,12/10/2018,26,2/22/2019,75,
3817,12/12/2018,20,7/16/2019,216.9583333,
3818,12/14/2018,1,12/18/2018,5,10X Genomics Single Cell
3820,12/14/2018,49,12/25/2018,12,Ready Made Fragment Library
3822,12/12/2018,18,1/14/2019,34,Ready Made Fragment Library
3823,12/14/2018,11,7/16/2019,214.9583333,TruSeq RNA stranded
3824,12/14/2018,8,12/22/2018,9,ATAC
3825,12/17/2018,20,1/27/2019,42,TruSeq RNA stranded
3826,12/17/2018,11,1/28/2019,43,Clontech SMARTer Stranded total RNA - Low Input Mammalian
3828,12/18/2018,10,1/22/2019,36,TruSeq RNA stranded
3829,12/19/2018,2,2/22/2019,66,
3830,11/1/2018,101,2/16/2019,108,
3831,12/19/2018,27,1/22/2019,35,TruSeq RNA stranded
3832,12/19/2018,11,1/28/2019,41,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3833,12/10/2018,91,2/22/2019,75,Ready Made Library-Homemade kit
3835,12/20/2018,1,1/27/2019,39,Smart-seq2 Nextera XT single cell
3837,12/20/2018,9,1/29/2019,41,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3838,12/7/2018,13,3/7/2019,91,TruSeq RNA stranded
3840,12/18/2018,20,7/16/2019,210.9583333,TruSeq RNA stranded
3841,10/31/2016,99,5/4/2019,915.9583333,
3842,1/9/2019,13,3/23/2019,74,
3843,1/8/2019,6,1/14/2019,7,10X Genomics Single Cell
3845,1/9/2019,9,1/24/2019,16,ATAC
3846,1/10/2019,10,1/25/2019,16,Ready Made Library-Homemade kit
3848,12/18/2018,61,3/10/2019,83,TruSeq RNA stranded
3849,12/17/2018,37,3/18/2019,92,TruSeq RNA stranded
3850,12/18/2018,19,3/10/2019,83,TruSeq RNA stranded
3851,1/9/2019,19,3/7/2019,58,TruSeq RNA stranded
3852,1/11/2019,45,7/16/2019,186.9583333,Nugen Trio RNA seq
3853,10/31/2016,99,4/26/2019,907.9583333,TruSeq DNA
3854,1/10/2019,31,1/29/2019,20,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3855,1/11/2019,2,3/11/2019,60,Ready Made Library-Homemade kit
3856,11/29/2018,5,1/26/2019,59,TruSeq DNA Nano
3857,11/25/2018,10,2/28/2019,96,TruSeq DNA Nano
3858,11/16/2018,21,1/23/2019,69,TruSeq DNA Nano
3859,1/7/2019,77,1/22/2019,16,Ready Made library
3861,1/14/2019,2,2/4/2019,22,10X Genomics Single Cell
3862,1/11/2019,24,2/12/2019,33,Ready Made library
3864,12/20/2018,9,3/7/2019,78,TruSeq RNA stranded
3865,1/15/2019,4,1/27/2019,13,ChIP Library Prep
3866,1/14/2019,6,1/27/2019,14,ChIP Library Prep
3867,1/15/2019,9,2/28/2019,45,SeqWell
3868,11/1/2018,101,2/16/2019,108,TruSeq RNA stranded
3869,12/7/2018,13,3/7/2019,91,TruSeq RNA stranded
3871,1/17/2019,2,2/18/2019,33,TruSeq RNA stranded
3872,1/17/2019,16,2/28/2019,43,User made NEB ChIP-seq
3873,1/16/2019,6,2/23/2019,39,TruSeq RNA stranded
3876,1/21/2019,28,1/22/2019,2,Ready Made Libraries
3880,1/21/2019,4,1/29/2019,9,TruSeq Small RNA
3882,11/16/2018,22,2/28/2019,105,SeqWell
3883,10/31/2016,99,4/26/2019,907.9583333,TruSeq DNA Nano
3884,1/22/2019,23,3/5/2019,43,TruSeq RNA stranded
3885,10/31/2016,99,5/4/2019,915.9583333,TruSeq DNA Nano
3886,1/22/2019,36,1/24/2019,3,None
3887,1/23/2019,2,2/15/2019,24,10X Genomics Single Cell
3888,11/1/2018,101,2/16/2019,108,TruSeq RNA stranded
3889,12/18/2018,61,3/10/2019,83,TruSeq RNA stranded
3890,11/21/2018,20,1/29/2019,70,TruSeq RNA stranded
3891,1/24/2019,1,7/16/2019,173.9583333,Nextera XT
3893,12/11/2018,11,2/23/2019,75,SmartSeq2-Picelli
3894,1/24/2019,2,2/18/2019,26,Smart-seq2 Nextera XT single cell
3895,1/25/2019,11,2/28/2019,35,SeqWell
3896,1/16/2019,13,3/5/2019,49,
3897,11/25/2018,11,2/28/2019,96,TruSeq DNA Nano
3901,1/25/2019,13,2/23/2019,30,Nextera XT
3902,12/6/2018,10,3/11/2019,96,NEBnext smRNA
3904,1/30/2019,11,2/23/2019,25,
3905,1/10/2019,4,2/18/2019,40,Ready Made Library-Homemade kit
3907,1/25/2019,19,3/10/2019,45,SmartSeq2-Picelli
3908,1/30/2019,6,2/8/2019,10,ATAC
3909,1/30/2019,1,2/4/2019,6,10X Genomics Single Cell
3910,1/29/2019,4,2/4/2019,7,10X Genomics Single Cell
3911,1/29/2019,6,2/18/2019,21,
3912,1/29/2019,5,2/18/2019,21,Ready Made Fragment Library
3914,1/31/2019,1,2/18/2019,19,Smart-seq2 Nextera XT single cell
3915,1/16/2019,10,2/23/2019,39,TruSeq RNA stranded
3916,1/31/2019,7,3/11/2019,40,ChIP Library Prep
3917,1/21/2019,21,4/3/2019,72.95833333,
3919,11/7/2018,20,2/19/2019,105,Nextera XT
3921,1/24/2019,10,3/5/2019,41,TruSeq RNA stranded
3922,1/24/2019,5,4/8/2019,74.95833333,RiboSeq
3923,1/24/2019,6,4/8/2019,74.95833333,RiboSeq
3924,2/1/2019,8,2/22/2019,22,Nextera XT
3927,2/5/2019,8,3/1/2019,25,10X Genomics Single Cell
3928,2/1/2019,11,2/23/2019,23,TruSeq RNA stranded
3930,1/22/2019,2,2/22/2019,32,TruSeq DNA Nano
3931,10/31/2016,99,4/16/2019,897.9583333,TruSeq DNA Nano
3932,2/6/2019,1,2/18/2019,13,Ready Made library
3933,2/4/2019,9,2/22/2019,19,Ready Made Library-Homemade kit
3934,1/22/2019,8,3/7/2019,45,TruSeq DNA Nano
3935,2/7/2019,4,3/10/2019,32,NEB Next Ultra DNA
3937,2/7/2019,1,2/15/2019,9,10X Genomics Single Cell
3940,2/7/2019,10,2/11/2019,5,Ready Made library
3941,2/8/2019,13,3/5/2019,26,TruSeq RNA stranded
3943,2/6/2019,106,3/22/2019,45,SmartSeq2-Picelli
3944,2/11/2019,2,4/4/2019,52.95833333,10X Genomics Single Cell
3946,2/11/2019,19,3/5/2019,23,Nextera XT
3947,1/16/2019,13,3/5/2019,49,TruSeq RNA stranded
3948,1/21/2019,21,2/21/2019,32,TruSeq RNA stranded
3949,2/12/2019,8,2/13/2019,2,10X Genomics Single Cell
3950,2/12/2019,8,2/18/2019,7,10X Genomics Single Cell
3951,2/11/2019,2,2/15/2019,5,10X Genomics Single Cell
3952,2/12/2019,6,2/15/2019,4,10X Genomics Single Cell
3954,2/13/2019,4,2/14/2019,2,None
3955,1/31/2019,66,3/11/2019,40,Ready-made smallRNA libraries
3956,2/11/2019,10,3/10/2019,28,
3958,2/13/2019,16,3/23/2019,39,TruSeq RNA stranded
3960,2/11/2019,24,2/22/2019,12,Ready Made library
3961,1/14/2019,11,3/22/2019,68,SmartSeq2-Picelli
3962,2/13/2019,6,3/18/2019,34,TruSeq DNA PCR-Free HT Kit
3963,2/14/2019,2,3/18/2019,33,TruSeq DNA PCR-Free HT Kit
3964,2/14/2019,4,3/18/2019,33,TruSeq DNA PCR-Free HT Kit
3965,2/18/2019,1,3/11/2019,22,Smart-seq2 Nextera XT single cell
3966,2/19/2019,30,2/20/2019,2,Nextera XT
3967,2/19/2019,11,2/23/2019,5,10X Genomics Single Cell
3968,2/18/2019,16,2/28/2019,11,ChIP Library Prep
3969,2/20/2019,31,2/21/2019,2,Nextera XT
3970,2/19/2019,19,3/22/2019,32,TruSeq RNA stranded
3972,2/20/2019,1,3/11/2019,20,Smart-seq2 Nextera XT single cell
3973,2/20/2019,1,4/10/2019,49.95833333,Smart-seq2 Nextera XT single cell
3974,2/20/2019,1,3/23/2019,32,Smart-seq2 Nextera XT single cell
3975,2/20/2019,1,4/10/2019,49.95833333,Smart-seq2 Nextera XT single cell
3976,2/15/2019,9,3/5/2019,19,Ready Made Libraries
3977,2/8/2019,24,2/21/2019,14,Ready Made library
3980,2/21/2019,6,2/28/2019,8,Ready made Library Bisulfide Treatment
3982,1/17/2019,1,3/16/2019,59,TruSeq RNA stranded
3983,2/20/2019,7,2/26/2019,7,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3984,2/22/2019,1,2/23/2019,2,Nextera XT
3985,2/22/2019,1,3/11/2019,18,Smart-seq2 Nextera XT single cell
3986,2/22/2019,7,3/11/2019,18,TruSeq DNA Nano
3987,2/18/2019,1,3/14/2019,25,NEB Next Ultra DNA
3988,2/18/2019,1,3/14/2019,25,NEB Next Ultra DNA
3989,2/18/2019,2,3/14/2019,25,NEB Next Ultra DNA
3990,2/22/2019,3,3/13/2019,20,Ready Made Library-Homemade kit
3991,9/12/2018,2,3/23/2019,193.0416667,Ready-made library ddRAD
3992,2/22/2019,9,5/4/2019,71.95833333,TruSeq RNA stranded
3993,2/20/2019,13,4/3/2019,42.95833333,TruSeq RNA stranded
3997,2/25/2019,10,4/16/2019,50.95833333,TruSeq RNA stranded
3998,12/20/2018,9,3/7/2019,78,TruSeq RNA stranded
3999,2/25/2019,8,2/28/2019,4,TruSeq RNA stranded
4000,2/20/2019,33,3/11/2019,20,Ready Made library
4002,2/25/2019,4,3/11/2019,15,Ready Made Fragment Library
4003,2/21/2019,5,3/22/2019,30,Ready Made library
4004,2/26/2019,2,3/2/2019,5,
4005,2/28/2019,12,3/2/2019,3,NEB Next Ultra DNA
4006,2/26/2019,37,4/27/2019,60.95833333,TruSeq RNA stranded
4010,1/24/2019,23,3/29/2019,65,SmartSeq2-Picelli
4013,2/25/2019,19,3/29/2019,33,TruSeq RNA stranded
4014,3/1/2019,57,3/18/2019,18,Ready Made Library-Homemade kit
4015,3/1/2019,13,3/18/2019,18,Ready Made Library-Homemade kit
4016,3/1/2019,84,3/18/2019,18,Ready Made Library-Homemade kit
4019,3/4/2019,79,3/18/2019,15,Ready Made Library-Homemade kit
4020,3/4/2019,95,3/18/2019,15,Ready Made Library-Homemade kit
4021,3/4/2019,4,4/8/2019,35.95833333,ATAC
4022,3/1/2019,2,5/6/2019,66.95833333,
4023,2/25/2019,78,3/6/2019,10,NEB Next DNA
4025,2/6/2019,106,3/22/2019,45,SmartSeq2-Picelli
4031,3/5/2019,6,3/23/2019,19,
4032,10/31/2016,99,4/26/2019,907.9583333,
4033,10/31/2016,99,5/4/2019,915.9583333,
4036,3/5/2019,1,5/6/2019,62.95833333,Smart-seq2 Nextera XT single cell
4037,3/5/2019,1,5/6/2019,62.95833333,Smart-seq2 Nextera XT single cell
4038,3/5/2019,1,5/6/2019,62.95833333,Smart-seq2 Nextera XT single cell
4039,3/5/2019,1,5/6/2019,62.95833333,Smart-seq2 Nextera XT single cell
4040,3/5/2019,3,3/12/2019,8,10X Genomics Single Cell
4042,2/1/2019,11,4/24/2019,82.95833333,TruSeq RNA stranded
4043,1/16/2019,12,3/16/2019,60,TruSeq RNA stranded
4044,1/21/2019,20,3/29/2019,68,TruSeq RNA stranded
4045,2/26/2019,38,7/8/2019,132.9583333,
4046,2/28/2019,16,4/12/2019,43.95833333,SmartSeq2-Picelli
4047,3/7/2019,1,3/12/2019,6,10X Genomics Single Cell
4048,3/7/2019,2,5/18/2019,72.95833333,NEB Next Ultra DNA
4049,3/4/2019,46,3/20/2019,17,Ready Made Library-Homemade kit
4051,2/26/2019,37,4/27/2019,60.95833333,TruSeq RNA stranded
4052,3/8/2019,10,4/18/2019,41.95833333,ATAC
4054,2/20/2019,15,4/24/2019,63.95833333,
4055,3/8/2019,26,3/23/2019,16,Ready Made Library
4060,3/8/2019,19,4/12/2019,35.95833333,TruSeq RNA stranded
4061,2/27/2019,8,4/16/2019,48.95833333,
4062,2/27/2019,13,4/28/2019,60.95833333,
4063,3/8/2019,11,3/20/2019,13,NEB Next Ultra DNA
4064,2/15/2019,9,4/12/2019,56.95833333,TruSeq RNA stranded
4065,12/7/2018,22,4/24/2019,138.9583333,TruSeq RNA stranded
4066,2/27/2019,3,4/27/2019,59.95833333,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4067,3/12/2019,1,4/1/2019,20.95833333,TruSeq DNA Nano
4068,3/12/2019,13,3/14/2019,3,
4071,3/8/2019,1,4/8/2019,31.95833333,Ready Made Library-Homemade kit
4072,3/13/2019,3,3/23/2019,11,ChIP Library Prep
4073,3/14/2019,8,3/22/2019,9,NEB Next Ultra DNA
4074,3/14/2019,13,4/24/2019,41.95833333,TruSeq RNA stranded
4075,3/18/2019,48,3/19/2019,2,None
4077,2/26/2019,38,4/27/2019,60.95833333,
4078,12/7/2018,21,3/29/2019,113,
4081,3/15/2019,4,4/8/2019,24.95833333,ATAC
4083,3/19/2019,97,4/1/2019,13.95833333,Ready Made library
4084,2/6/2019,105,3/29/2019,52,SmartSeq2-Picelli
4085,1/24/2019,23,4/12/2019,78.95833333,SmartSeq2-Picelli
4086,2/28/2019,16,3/29/2019,30,SmartSeq2-Picelli
4087,3/19/2019,63,4/1/2019,13.95833333,Ready Made library
4088,3/19/2019,1,4/18/2019,30.95833333,10X Genomics Single Cell
4089,3/19/2019,16,4/3/2019,15.95833333,User made NEB ChIP-seq
4090,3/19/2019,5,3/21/2019,3,TruSeq DNA
4091,2/22/2019,1,3/22/2019,29,Ready Made Library-Homemade kit
4093,3/20/2019,7,4/12/2019,23.95833333,TruSeq RNA stranded
4094,3/18/2019,13,3/22/2019,5,10X Genomics Single Cell
4095,2/26/2019,14,4/8/2019,41.95833333,ATAC
4096,3/20/2019,9,4/12/2019,23.95833333,TruSeq RNA stranded
4097,3/21/2019,19,5/16/2019,56.95833333,
4099,3/21/2019,2,4/10/2019,20.95833333,Ready Made library
4100,3/21/2019,21,4/24/2019,34.95833333,SmartSeq2-Picelli
4101,3/22/2019,41,5/17/2019,56.95833333,
4102,3/25/2019,32,5/22/2019,58.95833333,Ready Made Library-Homemade kit
4103,3/26/2019,1,4/16/2019,21.95833333,Ready-made SplitSeq
4105,3/13/2019,20,3/28/2019,16,Ready Made library
4106,2/20/2019,15,4/24/2019,63.95833333,
4107,3/25/2019,21,4/27/2019,33.95833333,TruSeq RNA stranded
4108,3/28/2019,1,3/30/2019,3,Ready-made SplitSeq
4109,3/21/2019,20,4/24/2019,34.95833333,SmartSeq2-Nextera Flex
4111,3/27/2019,18,4/1/2019,5.958333333,10X Genomics Single Cell
4113,3/29/2019,378,4/3/2019,5.958333333,Ready Made library
4114,3/21/2019,18,5/16/2019,56.95833333,
4115,4/2/2019,13,5/16/2019,45,TruSeq RNA stranded
4117,3/29/2019,3,7/22/2019,115.9583333,
4119,4/1/2019,3,4/10/2019,10,Ready Made library
4121,4/1/2019,1,4/10/2019,10,Smart-seq2 Nextera XT single cell
4122,3/26/2019,23,6/27/2019,93.95833333,TruSeq DNA Nano
4123,12/12/2018,2,4/4/2019,113.9583333,10X Genomics Single Cell
4124,4/2/2019,22,4/28/2019,27,TruSeq RNA stranded
4125,4/2/2019,2,4/10/2019,9,Ready-made library ddRAD
4126,1/29/2019,6,4/9/2019,70.95833333,NEB Next Ultra DNA
4127,3/26/2019,10,5/4/2019,39.95833333,User made NEB ChIP-seq
4128,2/22/2019,9,5/4/2019,71.95833333,Ready made Library Bisulfide Treatment
4129,4/5/2019,97,5/15/2019,41,Ready Made library
4130,4/5/2019,93,4/11/2019,7,Ready made single-strand aDNA
4134,4/4/2019,9,4/16/2019,13,Ready Made Fragment Library
4136,4/5/2019,11,4/18/2019,14,TruSeq DNA PCR-Free LT Kit
4137,2/26/2019,37,4/18/2019,51.95833333,TruSeq RNA stranded
4138,4/5/2019,64,5/15/2019,41,Ready Made library
4139,4/8/2019,13,4/28/2019,21,TruSeq RNA stranded
4143,4/9/2019,1,5/27/2019,49,Smart-seq2 Nextera XT single cell
4144,4/9/2019,1,5/27/2019,49,Smart-seq2 Nextera XT single cell
4145,4/10/2019,13,5/11/2019,32,TruSeq RNA stranded
4148,4/8/2019,7,5/6/2019,29,ChIP Library Prep
4149,3/28/2019,7,5/16/2019,49.95833333,
4153,4/1/2019,72,5/23/2019,53,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4154,4/2/2019,21,4/28/2019,27,
4155,4/10/2019,21,5/17/2019,38,TruSeq RNA stranded
4156,4/15/2019,41,5/6/2019,22,TruSeq RNA stranded
4157,4/16/2019,20,5/11/2019,26,TruSeq RNA stranded
4158,4/10/2019,11,4/18/2019,9,10X Genomics Single Cell
4159,3/22/2019,3,4/18/2019,27.95833333,10X Genomics Single Cell
4160,4/17/2019,12,5/27/2019,41,
4161,3/12/2018,31,6/5/2019,450.9583333,
4162,2/22/2019,9,5/4/2019,71.95833333,
4165,4/9/2019,68,6/18/2019,71,SmartSeq2-Picelli
4166,3/21/2019,1,6/20/2019,91.95833333,10x Genomics
4167,4/18/2019,31,5/11/2019,24,TruSeq RNA stranded
4169,4/17/2019,62,5/8/2019,22,10X Genomics Single Cell
4170,4/24/2019,5,5/10/2019,17,Ready-made smallRNA libraries
4171,4/25/2019,35,4/26/2019,2,None
4173,4/23/2019,12,5/20/2019,28,ATAC
4174,3/21/2019,21,4/30/2019,40.95833333,SmartSeq2-Picelli
4175,4/25/2019,10,5/20/2019,26,ATAC
4176,4/26/2019,10,5/17/2019,22,Ready-made smallRNA libraries
4177,4/18/2019,30,5/11/2019,24,
4178,4/25/2019,33,6/9/2019,46,ChIP Library Prep
4179,4/23/2019,48,5/11/2019,19,Nugen Ultra Low Input
4181,4/29/2019,1,5/7/2019,9,Ready Made library
4183,4/29/2019,34,5/1/2019,3,None
4184,3/21/2019,21,5/16/2019,56.95833333,SmartSeq2-Picelli
4186,5/2/2019,15,6/5/2019,35,
4187,4/17/2019,12,5/27/2019,41,
4188,5/2/2019,17,6/5/2019,35,TruSeq RNA stranded
4189,5/2/2019,9,6/5/2019,35,TruSeq RNA stranded
4190,5/2/2019,34,5/29/2019,28,Ready made Library Bisulfide Treatment
4192,5/3/2019,25,5/30/2019,28,
4194,5/1/2019,31,7/16/2019,77,TruSeq RNA stranded
4195,3/19/2019,27,7/3/2019,106.9583333,TruSeq RNA stranded
4196,5/2/2019,13,6/5/2019,35,
4197,5/6/2019,9,5/8/2019,3,Lexogen_mRNA_stranded
4198,5/7/2019,14,5/11/2019,5,User made NEB ChIP-seq
4199,3/29/2019,3,7/22/2019,115.9583333,Smart-seq2 Nextera XT single cell
4200,5/7/2019,5,5/23/2019,17,Ready-made SplitSeq
4201,5/8/2019,20,5/30/2019,23,Ready Made Library-Homemade kit
4204,5/3/2019,25,5/30/2019,28,TruSeq DNA Nano
4205,5/9/2019,10,6/20/2019,43,Ready-made TruSeq DNA Nano
4206,2/18/2019,25,5/23/2019,94.95833333,TruSeq RNA stranded
4207,5/3/2019,25,5/10/2019,8,Ready Made Library-Homemade kit
4208,5/3/2019,26,5/15/2019,13,Ready Made Library-Homemade kit
4209,5/10/2019,7,7/4/2019,56,Ready made Library Bisulfide Treatment
4210,3/19/2019,26,7/3/2019,106.9583333,TruSeq RNA stranded
4211,5/10/2019,6,5/11/2019,2,Lexogen_mRNA_stranded
4213,5/10/2019,12,5/20/2019,11,ATAC
4214,2/1/2017,15,6/5/2019,854.9583333,TruSeq RNA stranded
4215,5/13/2019,8,5/14/2019,2,NEB Next Ultra DNA
4216,5/13/2019,6,5/23/2019,11,User made NEB ChIP-seq
4217,3/29/2019,3,7/22/2019,115.9583333,Smart-seq2 Nextera XT single cell
4218,5/14/2019,11,6/20/2019,38,TruSeq RNA stranded
4219,5/14/2019,41,5/21/2019,8,Ready Made Library-Homemade kit
4220,5/14/2019,4,5/27/2019,14,
4221,5/16/2019,42,5/17/2019,2,Ready Made Library-Homemade kit
4222,5/15/2019,4,6/1/2019,18,10X Genomics Single Cell
4228,5/15/2019,2,6/1/2019,18,10X Genomics Single Cell
4229,5/17/2019,8,5/23/2019,7,10X Genomics Single Cell
4230,4/16/2019,84,8/30/2019,137,TruSeq RNA stranded
4231,5/17/2019,13,5/30/2019,14,TruSeq RNA stranded
4232,3/7/2019,2,6/9/2019,94.95833333,NEB Next Ultra DNA
4233,5/20/2019,10,6/27/2019,39,TruSeq RNA stranded
4242,4/9/2019,68,6/18/2019,71,Nextera XT
4243,5/24/2019,8,6/27/2019,35,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
4244,5/24/2019,18,7/3/2019,41,None
4245,5/21/2019,13,6/10/2019,21,TruSeq RNA stranded
4248,2/19/2018,108,7/30/2019,526.9583333,TruSeq RNA stranded
4250,5/24/2019,16,7/31/2019,69,TruSeq RNA stranded
4252,5/27/2019,1,7/22/2019,57,Smart-seq2 Nextera XT single cell
4254,5/28/2019,1,6/1/2019,5,10X Genomics Single Cell
4255,5/10/2019,12,6/1/2019,23,Ready Made library
4256,5/28/2019,1,6/9/2019,13,Ready Made library
4257,5/29/2019,11,6/4/2019,7,Ready Made Library
4260,5/31/2019,3,7/29/2019,60,
4262,5/1/2019,30,7/16/2019,77,
